"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Manipur","Kangpokpi","2023-04-07","2023","04","0.000180301","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-09","2023","04","2.63657E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-10","2023","04","2.63657E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-11","2023","04","0.0054824613","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-12","2023","04","2.63657E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-13","2023","04","2.79736E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-14","2023","04","2.79736E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-15","2023","04","4.04459E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-16","2023","04","7.2874E-5","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-18","2023","04","1.3465529619","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-20","2023","04","18.1076920383","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-19","2023","04","0.6188421139","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-21","2023","04","8.7717482967","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-22","2023","04","6.7803128972","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-23","2023","04","1.6626079803","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-24","2023","04","12.4652151007","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-26","2023","04","8.909E-7","NRSC VIC MODEL"
"Manipur","Kangpokpi","2023-04-27","2023","04","0.0024698162","NRSC VIC MODEL"
"Manipur","Noney","2023-04-01","2023","04","2.1890779182","NRSC VIC MODEL"
"Manipur","Noney","2023-04-03","2023","04","23.9358363149","NRSC VIC MODEL"
"Manipur","Noney","2023-04-02","2023","04","6.2101175467","NRSC VIC MODEL"
"Manipur","Noney","2023-04-04","2023","04","0.8516210189","NRSC VIC MODEL"
"Manipur","Noney","2023-04-05","2023","04","7.7583962125","NRSC VIC MODEL"
"Manipur","Noney","2023-04-06","2023","04","3.6170874881","NRSC VIC MODEL"
"Manipur","Noney","2023-04-07","2023","04","0.0024333342","NRSC VIC MODEL"
"Manipur","Noney","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Noney","2023-04-09","2023","04","0.004578888","NRSC VIC MODEL"
"Manipur","Noney","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Noney","2023-04-11","2023","04","0.0060664429","NRSC VIC MODEL"
"Manipur","Noney","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Noney","2023-04-13","2023","04","0.0006725941","NRSC VIC MODEL"
"Manipur","Noney","2023-04-14","2023","04","0.0006725941","NRSC VIC MODEL"
"Manipur","Noney","2023-04-15","2023","04","0.0009724769","NRSC VIC MODEL"
"Manipur","Noney","2023-04-16","2023","04","0.001752172","NRSC VIC MODEL"
"Manipur","Noney","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Noney","2023-04-18","2023","04","1.3542680363","NRSC VIC MODEL"
"Manipur","Noney","2023-04-20","2023","04","15.9728994594","NRSC VIC MODEL"
"Manipur","Noney","2023-04-19","2023","04","0.0439922165","NRSC VIC MODEL"
"Manipur","Noney","2023-04-21","2023","04","12.8457833833","NRSC VIC MODEL"
"Manipur","Noney","2023-04-22","2023","04","25.1904313397","NRSC VIC MODEL"
"Manipur","Noney","2023-04-23","2023","04","5.4105954469","NRSC VIC MODEL"
"Manipur","Noney","2023-04-24","2023","04","9.8427343737","NRSC VIC MODEL"
"Manipur","Noney","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Noney","2023-04-26","2023","04","2.14202E-5","NRSC VIC MODEL"
"Manipur","Noney","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-01","2023","04","5.7427553528","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-03","2023","04","30.5096413665","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-02","2023","04","13.6588671776","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-04","2023","04","0.2344896291","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-05","2023","04","2.8890712301","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-06","2023","04","2.5895531567","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-18","2023","04","0.0226310205","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-20","2023","04","0.3888165474","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-19","2023","04","0.0009089821","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-21","2023","04","6.5824891443","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-22","2023","04","33.2696211968","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-23","2023","04","6.0691649961","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-24","2023","04","10.1925574336","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Manipur","Pherzawl","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-01","2023","04","0.1296033082","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-03","2023","04","3.3902782052","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-02","2023","04","9.9827322863","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-04","2023","04","0.3215226557","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-05","2023","04","0.6985246804","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-06","2023","04","0.8343837804","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-07","2023","04","0.0128400296","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-18","2023","04","1.5468506748","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-20","2023","04","2.3218529294","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-19","2023","04","1.5766324875","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-21","2023","04","1.6675532836","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-22","2023","04","2.9767622589","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-23","2023","04","1.4542612387","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-24","2023","04","9.8414822558","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-26","2023","04","0.0256992452","NRSC VIC MODEL"
"Manipur","Senapati","2023-04-27","2023","04","0.1589165128","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-01","2023","04","1.0871685772","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-03","2023","04","14.0597947549","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-02","2023","04","10.1699651","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-04","2023","04","3.2302876051","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-05","2023","04","6.8792125042","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-06","2023","04","3.2309867347","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-07","2023","04","0.0020008548","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-09","2023","04","0.0025804384","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-11","2023","04","0.0014248275","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-18","2023","04","0.765851616","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-20","2023","04","13.6053566754","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-19","2023","04","0.9593829883","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-21","2023","04","11.8627995551","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-22","2023","04","20.1290440888","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-23","2023","04","3.0979472324","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-24","2023","04","5.5110030716","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-26","2023","04","0.0010239034","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-04-27","2023","04","0.011855791","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-01","2023","04","0.0075969679","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-03","2023","04","0.3608493439","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-02","2023","04","2.8337252497","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-04","2023","04","0.2334803632","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-05","2023","04","0.2194764111","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-06","2023","04","0.4864726372","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-11","2023","04","0.0204986459","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-13","2023","04","0.0147744957","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-14","2023","04","0.028852811","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-15","2023","04","0.0054147366","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-16","2023","04","0.0616433886","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-18","2023","04","1.7441434238","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-20","2023","04","0.3268953865","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-19","2023","04","0.0077145668","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-21","2023","04","6.1849877384","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-22","2023","04","4.3028201903","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-23","2023","04","0.8221078568","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-24","2023","04","5.5839521557","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-25","2023","04","0.063812097","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-26","2023","04","0.8499117679","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-04-27","2023","04","2.0788E-5","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-01","2023","04","0.0396523927","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-03","2023","04","2.1009098242","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-02","2023","04","4.847526288","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-04","2023","04","2.2853652087","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-05","2023","04","4.8241575042","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-06","2023","04","4.9898473777","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-07","2023","04","0.0016313894","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-09","2023","04","0.0005363543","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-10","2023","04","0.0005363543","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-11","2023","04","0.1030645026","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-12","2023","04","0.0005363543","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-13","2023","04","0.0742108265","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-14","2023","04","0.1449189273","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-15","2023","04","0.0272043461","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-16","2023","04","0.0741228767","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-18","2023","04","0.8229339773","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-20","2023","04","2.3388442203","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-19","2023","04","0.0343620641","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-21","2023","04","5.702299307","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-22","2023","04","4.369407651","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-23","2023","04","0.8305836445","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-24","2023","04","20.3720017188","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-25","2023","04","0.0014433222","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-26","2023","04","0.0014632902","NRSC VIC MODEL"
"Manipur","Thoubal","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-01","2023","04","0.0546316836","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-03","2023","04","0.8914617594","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-02","2023","04","9.4424259264","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-04","2023","04","0.0096048148","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-05","2023","04","0.7477951097","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-06","2023","04","0.4091902855","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-07","2023","04","1.31657E-5","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-18","2023","04","0.7999357666","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-20","2023","04","1.2443978499","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-19","2023","04","0.6045362184","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-21","2023","04","2.7608318002","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-22","2023","04","1.6161734615","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-23","2023","04","0.963008407","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-24","2023","04","10.742929265","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-26","2023","04","0.1388749677","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-04-27","2023","04","0.0267685281","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-01","2023","04","0.6552983012","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-02","2023","04","143.0798434278","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-03","2023","04","10.4416018521","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-04","2023","04","0.0063460096","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-05","2023","04","0.0009229542","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-15","2023","04","0.0003874834","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-19","2023","04","0.978601961","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-20","2023","04","1.2633987422","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-21","2023","04","1.0554691076","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-22","2023","04","0.0011624501","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-23","2023","04","10.1545525137","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-24","2023","04","16.1240015962","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-25","2023","04","0.0048435419","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-26","2023","04","0.0664095315","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-04-27","2023","04","0.0519877996","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-01","2023","04","2.2351347192","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-02","2023","04","3.578873919","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-03","2023","04","1.4103311107","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-04","2023","04","0.0075856956","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-06","2023","04","0.4258383307","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-05","2023","04","5.4046851086","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-07","2023","04","0.0060822581","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-17","2023","04","0.00345769","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-18","2023","04","1.996388413","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-19","2023","04","4.5730288389","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-20","2023","04","30.602386761","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-21","2023","04","27.1283340887","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-22","2023","04","142.3787920574","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-23","2023","04","0.0746608716","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-24","2023","04","14.0502268719","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-25","2023","04","0.0093136275","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-26","2023","04","4.62904E-5","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-04-27","2023","04","0.0183645148","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-01","2023","04","5.4583831634","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-02","2023","04","14.6635535164","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-03","2023","04","2.88810627","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-04","2023","04","0.002667546","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-06","2023","04","0.2142469854","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-05","2023","04","21.3488137702","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-11","2023","04","8.27326E-5","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-17","2023","04","0.015501225","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-18","2023","04","1.5267163419","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-19","2023","04","2.6004024259","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-20","2023","04","33.4929112711","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-21","2023","04","15.9662833492","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-22","2023","04","22.0578782738","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-23","2023","04","0.0421429947","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-24","2023","04","21.0761114617","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-25","2023","04","0.1733349387","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-26","2023","04","4.3004295699","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-04-27","2023","04","0.0147953937","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-01","2023","04","1.2117674728","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-02","2023","04","151.9580297673","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-03","2023","04","8.3002451253","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-04","2023","04","0.0326811456","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-06","2023","04","3.137E-6","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-05","2023","04","0.0526064513","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-19","2023","04","6.8616073625","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-20","2023","04","2.7455333315","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-21","2023","04","4.2748607988","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-04-22","2023","04","0.0243409875","NRSC VIC MODEL"
